id,atlas_id,name,acronym,st_level,ontology_id,hemisphere_id,weight,parent_structure_id,depth,graph_id,graph_order,structure_id_path,color_hex_triplet,neuro_name_structure_id,neuro_name_structure_id_path,failed,sphinx_id,structure_name_facet,failed_facet,safe_name
16891,,intermediate isthmic part of the dorsal raphe nucleus,isDRI,11,12,3,8390,16890,10,17,1403,/15564/15565/16808/16809/16810/16876/16877/16887/16889/16890/16891/,D332E6,,,f,11320,2630942871,734881840,intermediate isthmic part of the dorsal raphe nucleus
678,650,"Dorsal auditory area, layer 4",AUDd4,11,1,3,8690,1011,8,1,125,/997/8/567/688/695/315/247/1011/678/,019399,,,f,126,3650389730,734881840,Dorsal auditory area layer 4
15945,,amygdalohippocampal area,AHi,11,12,3,8390,15943,12,17,392,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15940/15942/15943/15945/,DE5548,,,f,10309,1573676220,734881840,amygdalohippocampal area
112764056,,superficial stratum of DgSe,DgSes,10,112755220,3,8000,112764044,11,112755225,187,/112763676/112763678/112763680/112763682/112764008/112764010/112764034/112764036/112764038/112764040/112764044/112764056/,FAA41A,,,f,12718,2024024515,734881840,superficial stratum of DgSe
126651594,,"ventricles, basal part of terminal hypothalamus",v_THyB,5,12,3,8390,126651586,6,17,2575,/15564/126651558/126651562/126651566/126651570/126651586/126651594/,86522E,,,f,12492,3673186421,734881840,ventricles basal part of terminal hypothalamus
265504612,,"central nucleus, lateral division, right, capsular part",CeAlca,,7,2,8490,4365,8,10,379,/4005/4006/4007/4275/4327/4359/4363/4365/265504612/,FF60DE,,,f,3210,2960407712,734881840,central nucleus lateral division right capsular part
13068,,lateral part of supraoptic nucleus,SOl,,11,3,8660,10481,9,16,2074,/10153/10154/10155/10156/10157/10389/10467/10473/10481/13068/,865977,,,f,8674,2025838443,734881840,lateral part of supraoptic nucleus
16808,,hindbrain,H,1,12,3,8390,15565,2,17,1308,/15564/15565/16808/,EA37FF,,,f,11225,4078864362,734881840,hindbrain
111220532,,mantle zone of PO,POm,9,12,3,8390,15577,8,17,15,/15564/15565/15566/15567/15568/15569/15576/15577/111220532/,B46632,,,f,9932,3648982842,734881840,mantle zone of PO
3070,3070,scalene muscle motoneurons of lamina 9,Sc9,0,3,3,8200,3000,1,5,70,/3000/3070/,FFFFFF,,,f,2553,3506355430,734881840,scalene muscle motoneurons of lamina 9
11372,,superficial layers of olfactory entorhinal cortex,EOs,,11,3,8660,11371,12,16,1451,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10318/11371/11372/,CBB7A8,,,f,8051,1678967181,734881840,superficial layers of olfactory entorhinal cortex
6148,6147,superficial stratum of the VAP,VAPs,10,8,3,8000,6104,11,13,341,/6070/5012/5450/5866/8224/6608/7480/8216/6804/5282/6104/6148/,B55D3C,,,f,5011,3371402869,734881840,superficial stratum of the VAP
15666,,basal part of terminal hypothalamus,THyB,5,12,3,8390,15622,6,17,104,/15564/15565/15566/15567/15568/15622/15666/,86522E,,,f,10021,1716152446,734881840,basal part of terminal hypothalamus
10217,,cingulate subdivision of area 5,A5ci,,11,3,8660,10216,12,16,946,/10153/10154/10155/10156/10157/10158/10159/10160/10208/10214/10215/10216/10217/,E49C33,,,f,7546,978621217,734881840,cingulate subdivision of area 5
265504636,,"medial nucleus, left, anterior division",MAa,,7,1,8490,4370,8,10,389,/4005/4006/4007/4275/4327/4366/4367/4370/265504636/,FF60DE,,,f,3220,2163667008,734881840,medial nucleus left anterior division
970,828,"Paragigantocellular reticular nucleus, dorsal part",PGRNd,9,1,3,8690,938,7,1,991,/997/8/343/1065/354/370/938/970/,FFB3D9,,,f,992,33977280,734881840,Paragigantocellular reticular nucleus dorsal part
112765825,,periventricular stratum of TG,TGp,10,112755220,3,8000,112765823,9,112755225,1061,/112763676/112763678/112765779/112765781/112765783/112765797/112765817/112765819/112765823/112765825/,17B317,,,f,13197,3153748104,734881840,periventricular stratum of TG
2020,2020,diencephalon,D,2,2,3,8000,2002,3,4,561,/2000/2001/2002/2020/,EDD15C,,,f,1942,2009448677,734881840,diencephalon
17045,,r2 part of the trigeminal motor nucleus,r2-5M,11,12,3,8390,111220672,9,17,1601,/15564/15565/16808/16809/17023/17025/17042/17044/111220672/17045/,F29EFF,,,f,11518,3756316381,734881840,r2 part of the trigeminal motor nucleus
5670,5669,"dorsal raphe nucleus, isthmic main part",isDR,11,8,3,8000,8008,9,13,1127,/6070/5012/5460/6626/8192/7406/6760/7988/8008/5670/,FFBFFB,,,f,5797,4014344563,734881840,dorsal raphe nucleus isthmic main part
4451,4445,"anteromedial nucleus of the thalamus, right",AM,,7,2,8490,4450,7,10,715,/4005/4006/4391/4392/4393/12920/4450/4451/,A9E855,,,f,3546,514023558,734881840,anteromedial nucleus of the thalamus right
17296,,r6 part of dorsal cochlear nucleus,r6DC,11,12,3,8390,111220778,9,17,1926,/15564/15565/16808/17220/17290/17292/17293/17295/111220778/17296/,7CC6FF,,,f,11843,3185505769,734881840,r6 part of dorsal cochlear nucleus
8028,8027,"ventricles, r3 alar plate",v_r3A,5,8,3,8000,7896,5,13,1774,/6070/7210/8300/5446/7896/8028/,956EFF,,,f,6444,900951414,734881840,ventricles r3 alar plate
11499,,layer V of area TI,TI5,,11,3,8660,10330,10,16,1597,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10330/11499/,AE8E77,,,f,8197,1349617938,734881840,layer V of area TI
112765236,,pineal gland (epiphysis) and stalk,Pi,6,112755220,3,8000,112765230,7,112755225,767,/112763676/112763678/112763680/112765096/112765226/112765228/112765230/112765236/,FFF9CB,,,f,13038,3423575291,734881840,pineal gland (epiphysis) and stalk
112764404,,superficial stratum of the VAP,VAPs,10,112755220,3,8000,112764386,11,112755225,361,/112763676/112763678/112763680/112763682/112764008/112764010/112764034/112764310/112764312/112764382/112764386/112764404/,DA4335,,,f,12819,3371402869,734881840,superficial stratum of the VAP
12932,,I-II,Cb-I-II,,7,3,8490,12931,7,10,1032,/4005/4006/4833/4696/4697/12930/12931/12932/,00D5E8,,,f,3863,3648393312,734881840,I-II
17531,,r9 part of basomedial reticular formation,r9BMRt,11,12,3,8390,17529,9,17,2233,/15564/15565/16808/17352/17476/17500/17523/17525/17529/17531/,69C3AC,,,f,12150,1761706760,734881840,r9 part of basomedial reticular formation
15660,,suprachiasmatic nucleus,SCH,11,12,3,8390,15659,10,17,98,/15564/15565/15566/15567/15568/15622/15623/15653/15655/15659/15660/,B0754D,,,f,10015,3719579850,734881840,suprachiasmatic nucleus
6460,6459,r2 part of the trigeminal motor nucleus (postmigratory position),r2-5M,11,8,3,8000,6202,7,13,1250,/6070/5012/5460/6626/6300/7538/6202/6460/,C573FF,,,f,5920,2346144700,734881840,r2 part of the trigeminal motor nucleus (postmigratory position)
17744,,efferent course of facial nerve (r4),7ne,12,12,3,8390,17735,2,17,2499,/15564/17735/17744/,CCCCCC,,,f,12416,4271956904,734881840,efferent course of facial nerve (r4)
17590,,r10 part of gigantocellular reticular area,r10Gi,11,12,3,8390,17587,9,17,2311,/15564/15565/16808/17352/17538/17562/17581/17583/17587/17590/,83C3AC,,,f,12228,677325478,734881840,r10 part of gigantocellular reticular area
17576,,r10 part of basointermediate intermediate zone,r10BIIZ,11,12,3,8390,17574,9,17,2297,/15564/15565/16808/17352/17538/17562/17571/17573/17574/17576/,83C3AC,,,f,12214,490074786,734881840,r10 part of basointermediate intermediate zone
484682479,,"Prosubiculum, dorsal part, molecular layer",ProSd-m,11,1,3,8690,484682475,9,1,546,/997/8/567/688/695/1089/822/484682470/484682475/484682479/,58BA48,,,f,547,4007318067,734881840,Prosubiculum dorsal part molecular layer
12444,,principal sensory nucleus of trigeminal nerve,Pr5,,11,3,8660,12436,9,16,2780,/10153/10154/10155/10653/10654/10655/10661/12416/12436/12444/,406290,,,f,9380,3827969899,734881840,principal sensory nucleus of trigeminal nerve
16517,,intermediate zone of PCom,PComi,10,12,3,8390,16515,9,17,992,/15564/15565/15566/16308/16509/16510/16511/16512/16515/16517/,FFEB73,,,f,10909,2811537678,734881840,intermediate zone of PCom
126651574,,"ventricles, preoptic telencephalon",v_POTel,4,12,3,8390,126651570,5,17,2570,/15564/126651558/126651562/126651566/126651570/126651574/,A84D10,,,f,12487,4158684067,734881840,ventricles preoptic telencephalon
323,181,"Midbrain, motor related",MBmot,6,1,3,8690,313,4,1,821,/997/8/343/313/323/,FF90FF,,,f,822,780661248,734881840,Midbrain motor related
949,684,vomeronasal nerve,von,8,1,3,8690,967,3,1,1104,/997/1009/967/949/,CCCCCC,,,f,1105,277092608,734881840,vomeronasal nerve
4167,4161,"Heschl's gyrus, right",HG,,7,2,8490,4165,6,10,269,/4005/4006/4007/4008/4132/4165/4167/,FF8A7F,,,f,3100,3939257517,734881840,Heschl's gyrus right
6124,6123,flocculus,Fl,12,8,3,8000,7302,10,13,1171,/6070/5012/5460/6626/6274/8132/6928/5998/6036/7302/6124/,DC26FF,,,f,5841,3847281358,734881840,flocculus
4124,4118,"precuneus, right, inferior lateral bank of gyrus",Pcu-i,,7,2,8490,4122,7,10,249,/4005/4006/4007/4008/4084/4118/4122/4124/,FF7462,,,f,3080,74503060,734881840,precuneus right inferior lateral bank of gyrus
16139,,"Field CA2, stratum pyramidale",CA2sp,12,12,3,8390,16136,13,17,595,/15564/15565/15566/15567/15738/15739/15750/15903/16114/16124/16126/16130/16136/16139/,D93D56,,,f,10512,2383161669,734881840,Field CA2 stratum pyramidale
266441125,,layer V of area 44d,A44d5,,11,3,8660,266441105,13,16,759,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10185/10186/266441105/266441125/,C2A335,,,f,7359,3111290518,734881840,layer V of area 44d
5446,5445,"ventricles, pontine hindbrain (pons proper)",v_PH,2,8,3,8000,8300,3,13,1771,/6070/7210/8300/5446/,745DFF,,,f,6441,1867099064,734881840,ventricles pontine hindbrain (pons proper)
17130,,r3 part of basolateral reticular formation,r3BLRt,11,12,3,8390,17129,9,17,1707,/15564/15565/16808/17092/17093/17123/17124/17126/17129/17130/,853BE6,,,f,11624,1543680234,734881840,r3 part of basolateral reticular formation
112765002,,intermediate part of PHyB,PHyB-I,6,112755220,3,8000,112764980,7,112755225,660,/112763676/112763678/112763680/112763682/112764008/112764920/112764980/112765002/,B25B46,,,f,12964,585120338,734881840,intermediate part of PHyB
3696,3696,rostral part of p3AV,p3AVR,7,2,3,8000,3695,8,4,597,/2000/2001/2002/2020/2021/2022/2024/3695/3696/,E6ED5C,,,f,1978,4155679844,734881840,rostral part of p3AV
17180,,r4 part of ventral parvicellular reticular formation,r4VPCRt,11,12,3,8390,111220734,9,17,1778,/15564/15565/16808/17092/17156/17158/17176/17178/111220734/17180/,AC79FF,,,f,11695,2087919007,734881840,r4 part of ventral parvicellular reticular formation
8120,8119,superficial stratum of r3BM,r3BMs,10,8,3,8000,8086,8,13,1350,/6070/5012/5460/7436/6306/6976/5484/8086/8120/,CABFFF,,,f,6020,2688385848,734881840,superficial stratum of r3BM
11334,,layer III olfactory tubercle,OT3,,11,3,8660,10310,10,16,1744,/10153/10154/10155/10156/10157/10158/10159/10292/10306/10310/11334/,8A7AB1,,,f,8344,2128247866,734881840,layer III olfactory tubercle
265504884,,"dorsal tegmental nucleus, right",DTg,,7,2,8490,265504876,6,10,1133,/4005/4006/4833/9131/9135/265504876/265504884/,00FFAA,,,f,3964,2815625069,734881840,dorsal tegmental nucleus right
156,1009,"Dorsal auditory area, layer 6a",AUDd6a,11,1,3,8690,1011,8,1,127,/997/8/567/688/695/315/247/1011/156/,019399,,,f,128,2489109267,734881840,Dorsal auditory area layer 6a
2037,2037,roof plate of p1,p1R,5,2,3,8000,2036,6,4,771,/2000/2001/2002/2020/2035/2036/2037/,EDBD5C,,,f,2152,100602734,734881840,roof plate of p1
8554,8553,p1 part of the ventral tegmental area,p1VTA,11,8,3,8000,7272,9,13,889,/6070/5012/5450/5440/7372/4992/7832/7228/7272/8554/,EDA55C,,,f,5559,4122433985,734881840,p1 part of the ventral tegmental area
111220586,,mantle zone of p2Ch,p2Chm,9,12,3,8390,16378,8,17,849,/15564/15565/15566/16308/16375/16376/16377/16378/111220586/,FEF3A8,,,f,10766,2431232505,734881840,mantle zone of p2Ch
112764448,,ventricular zone of AOD,AODv,9,112755220,3,8000,112764446,10,112755225,383,/112763676/112763678/112763680/112763682/112764008/112764010/112764034/112764310/112764420/112764446/112764448/,F04C35,,,f,12828,608758625,734881840,ventricular zone of AOD
16979,,r1 part of medial paralemniscal nucleus,r1MPL,11,12,3,8390,16981,9,17,1511,/15564/15565/16808/16809/16915/16967/16968/16970/16981/16979/,D654E6,,,f,11428,2931930011,734881840,r1 part of medial paralemniscal nucleus
3793,3793,lateral posterior nucleus,LP,12,2,3,8000,3791,12,4,701,/2000/2001/2002/2020/2028/2029/2031/3749/3750/3752/3790/3791/3793/,EDD45C,,,f,2082,155156225,734881840,lateral posterior nucleus
9558,,"hypoglossal nucleus, left",12,,7,1,8490,9557,4,10,1271,/4005/4006/9512/9557/9558/,1860C5,,,f,4102,1953990694,734881840,hypoglossal nucleus left
126651810,,"ventricles, rhombomere 1",v_r1,3,12,3,8390,126651786,4,17,2629,/15564/126651558/126651782/126651786/126651810/,EE5DFF,,,f,12546,3063889781,734881840,ventricles rhombomere 1
112767393,,superficial stratum of SpBM,SpBMs,10,112755220,3,8000,112767381,6,112755225,1844,/112763676/112763678/112767229/112767311/112767377/112767381/112767393/,D4CCC0,,,f,13681,3396303098,734881840,superficial stratum of SpBM
4025,4019,"superior frontal gyrus, right",SFG,,7,2,8490,4021,6,10,85,/4005/4006/4007/4008/4009/4021/4025/,E8D959,,,f,2916,4126893411,734881840,superior frontal gyrus right
3290,3290,periventricular stratum of PalSe,PalSep,10,2,3,8000,3289,11,4,182,/2000/2001/2002/2003/2012/2013/2015/3275/3276/3287/3289/3290/,ED985C,,,f,1563,3047693330,734881840,periventricular stratum of PalSe
6636,6635,alar plate of p3,p3A,5,8,3,8000,8238,6,13,553,/6070/5012/5450/5440/7386/8238/6636/,E6ED5C,,,f,5223,2319846299,734881840,alar plate of p3
12978,,SG in caudal entorhinal cortex,SGEc,,11,3,8660,13211,10,16,60,/10153/10154/10155/10156/10157/10506/11580/12974/12975/13211/12978/,99775C,,,f,6660,1996265166,734881840,SG in caudal entorhinal cortex
2086,2086,medullary hindbrain (medulla),MH,2,2,3,8000,2047,3,4,955,/2000/2001/2047/2086/,5DFFFE,,,f,2336,1068606554,734881840,medullary hindbrain (medulla)
10242,,intermediate superior temporal cortex (area 22i),ISTC,,11,3,8660,10240,11,16,1097,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10240/10242/,D670A0,,,f,7697,1220441992,734881840,intermediate superior temporal cortex (area 22i)
128012232,,subgranular layer anlage of dentate gyrus (cortex),DGsga,,4,3,8190,10075,5,8,140,/3999/128011350/128011354/4003/10075/128012232/,725398,,,f,2712,2676257300,734881840,subgranular layer anlage of dentate gyrus (cortex)
502,345,Subiculum,SUB,8,1,3,8690,822,7,1,535,/997/8/567/688/695/1089/822/502/,4FC244,,,f,536,3628141206,734881840,Subiculum
514,488,dorsal column,dc,9,1,3,8690,932,5,1,1155,/997/1009/967/792/932/514/,CCCCCC,,,f,1156,4021874632,734881840,dorsal column
2125,2125,"ventricles, prepeduncular alar hypothalamus",v_PPHyA,5,2,3,8000,2124,6,4,994,/2000/2117/2118/2119/2120/2124/2125/,ED5CD5,,,f,2375,2270347700,734881840,ventricles prepeduncular alar hypothalamus
17701,,sacral precerebellar nucleus,SPrCb,12,12,3,8390,17699,8,17,2451,/15564/15565/17651/17692/17693/17695/17698/17699/17701/,D4CCC0,,,f,12368,800743929,734881840,sacral precerebellar nucleus
6768,6767,r2 choroid tela,r2Ch,11,8,3,8000,7704,6,13,1236,/6070/5012/5460/6626/6300/7704/6768/,BB6EFF,,,f,5906,3612363793,734881840,r2 choroid tela
11468,,layer IIIu of area 35c,A35c3u,,11,3,8660,10322,11,16,1444,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10320/10322/11468/,AE8E77,,,f,8044,2590738746,734881840,layer IIIu of area 35c
9023,,"midbrain reticular formation, right",MBRF,,7,2,8490,9018,5,10,929,/4005/4006/9001/9002/9018/9023/,349009,,,f,3760,3120270616,734881840,midbrain reticular formation right
7038,7037,mantle zone of m2BM,m2BMm,9,8,3,8000,5950,7,13,1029,/6070/5012/5488/5468/8424/8502/5950/7038/,50FF40,,,f,5699,1619379133,734881840,mantle zone of m2BM
1007,408,Simple lobule,SIM,8,1,3,8690,1073,5,1,1067,/997/8/512/528/1073/1007/,FFFC91,,,f,1068,3723950850,734881840,Simple lobule
10873,,layer III of area 46v,A46v3,,11,3,8660,10870,13,16,748,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10184/10870/10873/,DEBD3E,,,f,7348,2580704750,734881840,layer III of area 46v
13249,,molecular layer of PVA,PVAm,,11,3,8660,12385,11,16,2698,/10153/10154/10155/10653/10654/10655/10656/10657/10659/12384/12385/13249/,E1E8F6,,,f,9298,2444410694,734881840,molecular layer of PVA
16740,,"substantia nigra compacta, m1 part",m1SNC,11,12,3,8390,16738,8,17,1228,/15564/15565/16649/16650/16725/16726/16728/16738/16740/,45AC47,,,f,11145,2592418007,734881840,substantia nigra compacta m1 part
13337,,accessory secretory cells of lateral hypothalamus,LHsc,,11,3,8660,10494,9,16,2094,/10153/10154/10155/10156/10157/10389/10467/10483/10494/13337/,C178A2,,,f,8694,1526740301,734881840,accessory secretory cells of lateral hypothalamus
112766817,,r5 part of the cochlear column,r5Co,7,112755220,3,8000,112766815,6,112755225,1556,/112763676/112763678/112766069/112766809/112766811/112766815/112766817/,37A7FF,,,f,13454,2144675913,734881840,r5 part of the cochlear column
112892401,,intermediate stratum of r8F,r8Fi,10,12,3,8390,112892397,7,17,2162,/15564/15565/16808/17352/17416/17475/112892397/112892401/,3FAE99,,,f,12079,1079551376,734881840,intermediate stratum of r8F
17140,,r3 part of basointermediate reticular formation,r3BIRt,11,12,3,8390,17139,9,17,1720,/15564/15565/16808/17092/17093/17123/17132/17134/17139/17140/,853BE6,,,f,11637,1468831191,734881840,r3 part of basointermediate reticular formation
11222,,layer V of area 32,A32-5,,11,3,8660,10280,11,16,1388,/10153/10154/10155/10156/10157/10158/10159/10160/10277/10278/10280/11222/,E47E8C,,,f,7988,3172654278,734881840,layer V of area 32
17459,,r8 part of the paragigantocellular nucleus,r8PGi,11,12,3,8390,17457,9,17,2142,/15564/15565/16808/17352/17416/17437/17449/17451/17457/17459/,47C3AC,,,f,12059,2292237734,734881840,r8 part of the paragigantocellular nucleus
7928,7927,"ventricles, rhombomere 7",v_r7,3,8,3,8000,7148,4,13,1794,/6070/7210/8300/7148/7928/,5CB1ED,,,f,6464,1610390080,734881840,ventricles rhombomere 7
112765673,,ventricular zone of CoPL,CoPLv,9,112755220,3,8000,112765671,9,112755225,985,/112763676/112763678/112763680/112765096/112765504/112765506/112765524/112765645/112765671/112765673/,FFE524,,,f,13149,722706989,734881840,ventricular zone of CoPL
601,1065,"Anterolateral visual area, layer 6a",VISal6a,11,1,3,8690,402,8,1,169,/997/8/567/688/695/315/669/402/601/,08858C,,,f,170,3828838274,734881840,Anterolateral visual area layer 6a
112765368,,periventricular stratum of ITTh,ITThp,10,112755220,3,8000,112765366,10,112755225,833,/112763676/112763678/112763680/112765096/112765226/112765228/112765240/112765262/112765362/112765366/112765368/,FFED64,,,f,13058,3734780239,734881840,periventricular stratum of ITTh
12438,,dorsal cochlear nucleus,DCo,,11,3,8660,12437,10,16,2774,/10153/10154/10155/10653/10654/10655/10661/12416/12436/12437/12438/,476A9A,,,f,9374,1677158101,734881840,dorsal cochlear nucleus
8248,8247,myelomere 1,my1,3,8,3,8000,5386,3,13,1616,/6070/5012/5386/8248/,F2F217,,,f,6286,3088918639,734881840,myelomere 1
7316,7315,r2 part of ventral lateral lemniscal nucleus,r2VLL,12,8,3,8000,5092,8,13,1257,/6070/5012/5460/6626/6300/7538/6202/5092/7316/,C573FF,,,f,5927,2211275845,734881840,r2 part of ventral lateral lemniscal nucleus
17708,,sacral parasympathetic preganglionic neurons,SPSy,11,12,3,8390,17698,7,17,2458,/15564/15565/17651/17692/17693/17695/17698/17708/,D4CCC0,,,f,12375,520400354,734881840,sacral parasympathetic preganglionic neurons
3217,3217,periventricular part of the anterobasal nucleus,ABasp,11,2,3,8000,3216,10,4,104,/2000/2001/2002/2003/2004/2008/2010/3213/3215/3216/3217/,ED5CC8,,,f,1485,1180432504,734881840,periventricular part of the anterobasal nucleus
13043,,limitans nucleus,Lim,,11,3,8660,10441,10,16,1995,/10153/10154/10155/10156/10157/10389/10390/10391/10428/10441/13043/,95498A,,,f,8595,1206483126,734881840,limitans nucleus
