Gene,EntrezID
Eya3,14050.0
Eya4,14051.0
Ezh1,14055.0
Ezh2,14056.0
Sfxn1,14057.0
F10,14058.0
F13b,14060.0
F2,14061.0
F2r,14062.0
F2rl1,14063.0
F2rl2,14064.0
F2rl3,14065.0
F3,14066.0
F5,14067.0
F7,14068.0
F8,14069.0
F8a,14070.0
F9,14071.0
Faah,14073.0
Fabp3,14077.0
Fabp2,14079.0
Fabp1,14080.0
Acsl1,14081.0
Fadd,14082.0
Ptk2,14083.0
Faf1,14084.0
Fah,14085.0
Fscn1,14086.0
Fanca,14087.0
Fancc,14088.0
Fap,14089.0
Fas,14102.0
Fasl,14103.0
Fasn,14104.0
Srsf10,14105.0
Foxh1,14106.0
Fat1,14107.0
Fau,14109.0
Fbln1,14114.0
Fbln2,14115.0
Fbn1,14118.0
Fbn2,14119.0
Fbp2,14120.0
Fbp1,14121.0
Fbrs,14123.0
Fcer1a,14125.0
Ms4a2,14126.0
Fcer1g,14127.0
Fcer2a,14128.0
Fcgr1,14129.0
Fcgr2b,14130.0
Fcgr3,14131.0
Fcgrt,14132.0
Fcna,14133.0
Fcnb,14134.0
Fdft1,14137.0
Fdx1,14148.0
Fdxr,14149.0
Fech,14151.0
Fem1a,14154.0
Fem1b,14155.0
Fen1,14156.0
Fer,14158.0
Fes,14159.0
Lgr5,14160.0
Fga,14161.0
Fgd1,14163.0
Fgf1,14164.0
Fgf10,14165.0
Fgf12,14167.0
Fgf13,14168.0
Fgf14,14169.0
Fgf15,14170.0
Fgf17,14171.0
Fgf18,14172.0
Fgf2,14173.0
Fgf3,14174.0
Fgf4,14175.0
Fgf5,14176.0
Fgf6,14177.0
Fgf7,14178.0
Fgf8,14179.0
Fgf9,14180.0
Fgfbp1,14181.0
Fgfr1,14182.0
Fgfr2,14183.0
Fgfr3,14184.0
Fgfr4,14186.0
Akr1b8,14187.0
Fgl2,14190.0
Fgr,14191.0
Fh1,14194.0
Fhit,14198.0
Fhl1,14199.0
Fhl2,14200.0
Fhl4,14202.0
Il4i1,14204.0
Figf,14205.0
Ppm1g,14208.0
Smc2,14211.0
Sh3pxd2a,14218.0
Ctgf,14219.0
Fjx1,14221.0
Fkbp1a,14225.0
Fkbp2,14227.0
Fkbp4,14228.0
Fkbp5,14229.0
Fkbp10,14230.0
Fkbp7,14231.0
Fkbp8,14232.0
Foxi1,14233.0
Foxm1,14235.0
Foxn2,14236.0
Foxd4,14237.0
Foxf2,14238.0
Foxs1,14239.0
Foxb2,14240.0
Foxl1,14241.0
Lpin1,14245.0
Flii,14248.0
Flot1,14251.0
Flot2,14252.0
Flt1,14254.0
Flt3,14255.0
Flt3l,14256.0
Flt4,14257.0
Fmn1,14260.0
Fmo1,14261.0
Fmo3,14262.0
Fmo5,14263.0
Fmod,14264.0
Fmr1,14265.0
Aff2,14266.0
Fn1,14268.0
Fnbp1,14269.0
Srgap2,14270.0
Fnta,14272.0
Folr1,14275.0
Folr2,14276.0
Fos,14281.0
Fosb,14282.0
Fosl1,14283.0
Fosl2,14284.0
Fpgs,14287.0
Fpr2,14289.0
Fpr-rs3,
Fpr-rs4,
Fpr1,14293.0
Frat1,14296.0
Fxn,14297.0
Ncs1,14299.0
Frg1,14300.0
Frk,14302.0
Fshb,14308.0
Fshr,14309.0
Cidec,14311.0
Brd2,14312.0
Fst,14313.0
Fstl1,14314.0
Ftcd,14317.0
Fth1,14319.0
Aktip,14339.0
Fut1,14343.0
Fut2,14344.0
Fut4,14345.0
Fut4-ps1,
Fut7,14347.0
Fut9,14348.0
Fv1,14349.0
Timm10b,14356.0
Dtx1,14357.0
Fxr1,14359.0
Fyn,14360.0
Fzd1,14362.0
Fzd3,14365.0
Fzd4,14366.0
Fzd5,14367.0
Fzd6,14368.0
Fzd7,14369.0
Fzd8,14370.0
Fzd9,14371.0
G0s2,14373.0
Xrcc6,14375.0
Ganab,14376.0
G6pc,14377.0
G6pc2,14378.0
G6pdx,14381.0
Slc37a4,14385.0
Gaa,14387.0
Gab1,14388.0
Gab2,14389.0
Gabpa,14390.0
Gabpb1,14391.0
Gabra1,14394.0
Gabra2,14395.0
Gabra3,14396.0
Gabra4,14397.0
Gabra6,14399.0
Gabrb1,14400.0
Gabrb2,14401.0
Gabrb3,14402.0
Gabrd,14403.0
Gabre,14404.0
Gabrg1,14405.0
Gabrg2,14406.0
Gabrg3,14407.0
Gabrr1,14408.0
Gabrr2,14409.0
Slc6a12,14411.0
Slc6a13,14412.0
Gad1,14415.0
Gad2,14417.0
Gal,14419.0
Galc,14420.0
B4galnt2,14422.0
Galnt1,14423.0
Galnt3,14425.0
Galnt4,14426.0
Galr1,14427.0
Galr2,14428.0
Galr3,14429.0
Galt,14430.0
Gamt,14431.0
Gap43,14432.0
Gapdhs,14447.0
Gart,14450.0
Gas1,14451.0
Gas2,14453.0
Gas5,14455.0
Gas6,14456.0
Gas7,14457.0
Gast,14459.0
Gata1,14460.0
Gata2,14461.0
Gata3,14462.0
Gata4,14463.0
Gata5,14464.0
Gata6,14465.0
Gba,14466.0
Gbas,14467.0
Gbp2b,14468.0
Gbp2,14469.0
Rabac1,14470.0
Gbx2,14472.0
Gc,14473.0
Usp15,14479.0
Mtpn,14489.0
Gcsam,14525.0
Gcg,14526.0
Gcgr,14527.0
Gch1,14528.0
Gcm1,14531.0
Bloc1s1,14533.0
Kat2a,14534.0
Nr6a1,14536.0
Gcnt1,14537.0
Gcnt2,14538.0
Opn1mw,14539.0
Gda,14544.0
Gdap1,14545.0
Gdap10,100504486.0
Gdap2,14547.0
Mrps33,14548.0
Gpd1,14555.0
Gdf1,14559.0
Gdf10,14560.0
Gdf11,14561.0
Gdf3,14562.0
Gdf5,14563.0
Gdf9,14566.0
Gdi1,14567.0
Gdi2,14569.0
Arhgdig,14570.0
Gpd2,14571.0
Gdnf,14573.0
Gem,14579.0
Gfap,14580.0
Gfi1,14581.0
Gfi1b,14582.0
Gfpt1,14583.0
Gfpt2,14584.0
Gfra1,14585.0
Gfra2,14586.0
Gfra3,14587.0
Gfra4,14588.0
Ggh,14590.0
Ggps1,14593.0
Ggta1,14594.0
B4galt1,14595.0
Ggt1,14598.0
Gh,14599.0
Ghr,14600.0
Ghrh,14601.0
Ghrhr,14602.0
Gif,14603.0
Tsc22d3,14605.0
Gip,14607.0
Gpr83,14608.0
Gja1,14609.0
Gja10,14610.0
Gja3,14611.0
Gja4,14612.0
Gja5,14613.0
Gjc1,14615.0
Gja8,14616.0
Gjd2,14617.0
Gjb1,14618.0
Gjb2,14619.0
Gjb3,14620.0
Gjb4,14621.0
Gjb5,14622.0
Gjb6,14623.0
Gykl1,14625.0
Gk2,14626.0
Ostm1,14628.0
Gclc,14629.0
Gclm,14630.0
Gli1,14632.0
Gli2,14633.0
Gli3,14634.0
Galk1,14635.0
Glul,14645.0
Hagh,14651.0
Glp1r,14652.0
Glra1,14654.0
Glra4,14657.0
Glrb,14658.0
Glrp1,14659.0
Gls,14660.0
Glud1,14661.0
Glycam1,14663.0
Slc6a9,14664.0
Gm2a,14667.0
Gnl1,14670.0
Gna12,14673.0
Gna13,14674.0
Gna14,14675.0
Gna15,14676.0
Gnai1,14677.0
Gnai2,14678.0
Gnai3,14679.0
Gnal,14680.0
Gnao1,14681.0
Gnaq,14682.0
Gnas,14683.0
Gnat1,14685.0
Gnat2,14686.0
Gnaz,14687.0
Gnb1,14688.0
Gnb2,14693.0
Gnb2l1,14694.0
Gnb3,14695.0
Gnb4,14696.0
Gnb5,14697.0
Gngt1,14699.0
Gng10,14700.0
Gng12,14701.0
Gng2,14702.0
Gng3,14704.0
Bscl2,14705.0
Gng4,14706.0
Gng5,14707.0
Gng7,14708.0
Gngt2,14710.0
Gnmt,14711.0
Gnpat,14712.0
Gnrh1,14714.0
Gnrhr,14715.0
Got1,14718.0
Got2,14719.0
Gp1ba,14723.0
Gp1bb,14724.0
Lrp2,14725.0
Pdpn,14726.0
Gp49a,14727.0
Lilrb4,14728.0
Gpaa1,14731.0
Gpam,14732.0
Gpc1,14733.0
Gpc3,14734.0
Gpc4,14735.0
Gpr12,14738.0
S1pr2,14739.0
Gpr65,14744.0
Lpar1,14745.0
Cmklr1,14747.0
Gpr3,14748.0
Gpi1,14751.0
Pigq,14755.0
Gpld1,14756.0
Gpm6b,14758.0
Gpr19,14760.0
Gpr33,14762.0
Gpr37,14763.0
Ptgdr2,14764.0
Gpr50,14765.0
Gpr56,14766.0
Nmur1,14767.0
Lancl1,14768.0
Grk4,14772.0
Grk5,14773.0
Gpx1,14775.0
Gpx2,14776.0
Gpx3,14778.0
Gpx5,14780.0
Gsr,14782.0
Grb10,14783.0
Grb2,14784.0
Grb7,14786.0
Rhpn1,14787.0
Gpr162,14788.0
P3h3,14789.0
Grcc10,14790.0
Emg1,14791.0
Lpcat3,14792.0
Cdca3,14793.0
Spsb2,14794.0
Aes,14797.0
Gria1,14799.0
Gria2,14800.0
Gria4,14802.0
Grid1,14803.0
Grid2,14804.0
Grik1,14805.0
Grik2,14806.0
Grik3,14807.0
Grik5,14809.0
Grin1,14810.0
Grin2a,14811.0
Grin2b,14812.0
Grin2c,14813.0
Grin2d,14814.0
Nr3c1,14815.0
Grm1,14816.0
Grm8,14823.0
Grn,14824.0
Cxcl1,14825.0
Pdia3,14827.0
Hspa5,14828.0
Grpr,14829.0
Gsc,14836.0
Gsg1,14840.0
Gsg2,14841.0
Gsx1,14842.0
Gsx2,14843.0
Gspt1,14852.0
Gspt2,14853.0
Gss,14854.0
Gsta3,14859.0
Gsta4,14860.0
Gstm1,14862.0
Gstm2,14863.0
Gstm3,14864.0
Gstm4,14865.0
Gstm5,14866.0
Gstm6,14867.0
Gstp1,14870.0
Gstt1,14871.0
Gstt2,14872.0
Gsto1,14873.0
Gstz1,14874.0
Gtf2h1,14884.0
Gtf2h4,14885.0
Gtf2i,14886.0
Cfap20,14894.0
Trip12,14897.0
Gtpbp1,14904.0
Gt(ROSA)26Sor,
Nkx6-2,
Guca1a,14913.0
Guca2a,14915.0
Guca2b,14916.0
Gucy2c,14917.0
Gucy2e,14919.0
Guk1,14923.0
Magi1,14924.0
Gyk,14933.0
Gypa,14934.0
Gys1,14936.0
Gzma,14938.0
Gzmb,14939.0
Gzmf,14943.0
Gzmk,14945.0
H13,14950.0
H19,14955.0
Hist1h1d,14957.0
H1f0,14958.0
H2-Aa,
H2-Ab1,
Cfb,14962.0
H2-Bl,
H2-D1,
H2-Ea-ps,
H2-Eb1,
Pfdn6,14976.0
Slc39a7,14977.0
H2-Ke6,
H2-M10.1,
H2-M2,
H2-M3,
H2-M9,
H2-DMa,
H2-DMb1,
H2-DMb2,
H2-Oa,
H2-Ob,
H2-Q10,
H2-Q8,
H2-T10,
H2-T22,
H2-T23,
H2-T24,
H2-T3,
Ifi44l,15061.0
Mr1,15064.0
H3f3a,15078.0
H3f3b,15081.0
H60a,15101.0
Hadh,15107.0
Hsd17b10,15108.0
Hal,15109.0
Hand1,15110.0
Hao1,15112.0
Hap1,15114.0
Hars,15115.0
Has1,15116.0
Has2,15117.0
Has3,15118.0
Hba-a1,
Hbb,15127.0
Hbb-b1,
Hbb-b2,
Hbb-bh1,
Hbb-y,
Hc,15139.0
Hccs,15159.0
Serpind1,15160.0
Hcfc1,15161.0
Hck,15162.0
Hcls1,15163.0
Hcn1,15165.0
Hcn2,15166.0
Hcn3,15168.0
Ptpn6,15170.0
Hcrt,15171.0
Hdac2,15182.0
Hdac3,15183.0
Hdac5,15184.0
Hdac6,15185.0
Hdc,15186.0
Hdgf,15191.0
Hdgfl1,15192.0
Hdgfrp2,15193.0
Htt,15194.0
Hebp1,15199.0
Hbegf,15200.0
Hemt1,15202.0
Heph,15203.0
Herc2,15204.0
Hes1,15205.0
Hes2,15206.0
Hes3,15207.0
Hes5,15208.0
Hesx1,15209.0
Hexa,15211.0
Hexb,15212.0
Hey1,15213.0
Hey2,15214.0
Hfe,15216.0
Foxn1,15218.0
Foxq1,15220.0
Foxd3,15221.0
Foxj1,15223.0
Foxf1,15227.0
Foxg1,15228.0
Foxd1,15229.0
Hgd,15233.0
Hgf,15234.0
Mst1,15235.0
Hgs,15239.0
Hhex,15242.0
Hhip,15245.0
Hiat1,15247.0
Hic1,15248.0
Hif1a,15251.0
Hint1,15254.0
Hipk1,15257.0
Hipk2,15258.0
Hipk3,15259.0
Hira,15260.0
Hist2h2aa1,15267.0
H2afx,15270.0
Hivep2,15273.0
Hk1,15275.0
Hk2,15277.0
Hlx,15284.0
Mnx1,15285.0
Hmbs,15288.0
Hmgb1,15289.0
Hmgn1,15312.0
Hmgn2,15331.0
Hmg20b,15353.0
Hmgb3,15354.0
Hmgcl,15356.0
Hmgcr,15357.0
Hmgcs2,15360.0
Hmga1,15361.0
Hmga2,15364.0
Hmmr,15366.0
Hmox1,15368.0
Hmox2,15369.0
Nr4a1,15370.0
Hmx1,15371.0
Hmx2,15372.0
Hmx3,15373.0
Hn1,15374.0
Foxa1,15375.0
Foxa2,15376.0
Foxa3,15377.0
Hnf4a,15378.0
Onecut1,15379.0
Hnrnpc,15381.0
Hnrnpa1,15382.0
Hnrnpab,15384.0
Hnrnpk,15387.0
Hnrnpl,15388.0
Hoxa1,15394.0
Hoxa10,15395.0
Hoxa11,15396.0
Hoxa2,15399.0
Hoxa3,15400.0
Hoxa4,15401.0
Hoxa5,15402.0
Hoxa6,15403.0
Hoxa7,15404.0
Hoxa9,15405.0
Hoxb1,15407.0
Hoxb13,15408.0
Hoxb3,15410.0
Hoxb4,15412.0
Hoxb5,15413.0
Hoxb6,15414.0
Hoxb8,15416.0
Hoxb9,15417.0
Hoxc12,15421.0
Hoxc13,15422.0
Hoxc4,15423.0
Hoxc5,15424.0
Hoxc6,15425.0
Hoxc8,15426.0
Hoxc9,15427.0
Hoxd1,15429.0
Hoxd10,15430.0
Hoxd12,15432.0
Hoxd13,15433.0
Hoxd3,15434.0
Hoxd4,15436.0
Hoxd8,15437.0
Hoxd9,15438.0
Hp,15439.0
Hp1bp3,15441.0
Hpse,15442.0
Hpca,15444.0
Hpd,15445.0
Hpgd,15446.0
Lipc,15450.0
Hpn,15451.0
Hprt,15452.0
Hpx,15458.0
Hr,15460.0
Hras,15461.0
Agfg1,15463.0
Hrc,15464.0
Hrh1,15465.0
Hrh2,15466.0
Eif2ak1,15467.0
Prmt2,15468.0
Prmt1,15469.0
Hrsp12,15473.0
Hs3st1,15476.0
Hs3st3a1,15478.0
Hspa8,15481.0
Hspa1l,15482.0
Hsd11b1,15483.0
Hsd11b2,15484.0
Hsd17b1,15485.0
Hsd17b2,15486.0
Hsd17b4,15488.0
Hsd17b7,15490.0
Hsd3b1,15492.0
Hsd3b2,15493.0
Hsd3b4,15495.0
Hsd3b5,15496.0
Hsd3b6,15497.0
Hsf1,15499.0
Hsf2,15500.0
Dnaja1,15502.0
Dnajb3,15504.0
Hsph1,15505.0
Hspb1,15507.0
Hspd1,15510.0
Hspa2,15512.0
Hsp90ab1,15516.0
Hsp90aa1,15519.0
Hspa4,15525.0
Hspa9,15526.0
Hspe1,15528.0
Sdc2,15529.0
Hspg2,15530.0
Ndst1,15531.0
Trmt2a,15547.0
Htr1a,15550.0
Htr1b,15551.0
Htr1d,15552.0
Htr1f,15557.0
Htr2a,15558.0
Htr2b,15559.0
Htr2c,15560.0
Htr3a,15561.0
Htr4,15562.0
Htr5a,15563.0
Htr5b,15564.0
Htr6,15565.0
Htr7,15566.0
Slc6a4,15567.0
Elavl1,15568.0
Elavl2,15569.0
Elavl3,15571.0
Hus1,15574.0
Hyal1,15586.0
Hyal2,15587.0
Iapp,15874.0
Ibsp,15891.0
Ica1,15893.0
Icam1,15894.0
Icam2,15896.0
Icam5,15898.0
Irf8,15900.0
Id1,15901.0
Id2,15902.0
Id3,15903.0
Id4,15904.0
Ide,15925.0
Idh1,15926.0
Idh3g,15929.0
Ido1,15930.0
Ids,15931.0
Idua,15932.0
Ier2,15936.0
Ier3,15937.0
Ier5,15939.0
Irgm1,15944.0
Cxcl10,15945.0
Ifi203,15950.0
Ifi204,15951.0
Ifi47,15953.0
Ifit1,15957.0
Ifit2,15958.0
Ifit3,15959.0
Ifna11,15964.0
Ifna4,15967.0
Ifnar1,15975.0
Ifnar2,15976.0
Ifnb1,15977.0
Ifng,15978.0
Ifngr1,15979.0
Ifngr2,15980.0
Ifrd1,15982.0
Ifrd2,15983.0
Cd79b,15985.0
Igf1,16000.0
Igf1r,16001.0
Igf2,16002.0
Igf2r,16004.0
Igfals,16005.0
Igfbp1,16006.0
Cyr61,16007.0
Igfbp2,16008.0
Igfbp3,16009.0
Igfbp4,16010.0
Igfbp5,16011.0
Igfbp6,16012.0
Ighm,16019.0
Igh-VS107,
Il18bp,16068.0
Igj,16069.0
Igtp,16145.0
Ihh,16147.0
Cd74,16149.0
Ikbkb,16150.0
Ikbkg,16151.0
Il10,16153.0
Il10ra,16154.0
Il10rb,16155.0
Il11,16156.0
Il11ra1,16157.0
Il11ra2,16158.0
Il12a,16159.0
Il12b,16160.0
Il12rb1,16161.0
Il12rb2,16162.0
Il13,16163.0
Il13ra1,16164.0
Il13ra2,16165.0
Il15,16168.0
Il15ra,16169.0
Il16,16170.0
Il17a,16171.0
Il17ra,16172.0
Il18,16173.0
Il18rap,16174.0
Il1a,16175.0
Il1b,16176.0
Il1r1,16177.0
Il1r2,16178.0
Irak1,16179.0
Il1rap,16180.0
Il1rn,16181.0
Il18r1,16182.0
Il2ra,16184.0
Il2rb,16185.0
Il2rg,16186.0
Il3,16187.0
Il4,16189.0
Il4ra,16190.0
Il5,16191.0
Il5ra,16192.0
Il6,16193.0
Il6ra,16194.0
Il6st,16195.0
Il7,16196.0
Il7r,16197.0
Il9r,16199.0
Ilf3,16201.0
Ilk,16202.0
Fabp6,16204.0
Lrig1,16206.0
Impact,16210.0
Kpnb1,16211.0
Incenp,16319.0
Inha,16322.0
Inhba,16323.0
Inhbb,16324.0
Inhbc,16325.0
Inhbe,16326.0
Cep250,16328.0
Inpp1,16329.0
Inpp5b,16330.0
Inpp5d,16331.0
Inppl1,16332.0
Ins1,16333.0
Ins2,16334.0
Insr,16337.0
Eif3e,16341.0
Invs,16348.0
Ipp,16351.0
Irf1,16362.0
Irf2,16363.0
Irf4,16364.0
Irg1,16365.0
Irs1,16367.0
Irs3,16369.0
Irs4,16370.0
Irx1,16371.0
Irx2,16372.0
Irx3,16373.0
Irf9,16391.0
Isl1,16392.0
Itch,16396.0
Itga2,16398.0
Itga2b,16399.0
Itga3,16400.0
Itga4,16401.0
Itga5,16402.0
Itga6,16403.0
Itga7,16404.0
Itgae,16407.0
Itgal,16408.0
Itgam,16409.0
Itgav,16410.0
Itgax,16411.0
Itgb1,16412.0
Itgb1bp1,16413.0
Itgb2,16414.0
Itgb2l,16415.0
Itgb3,16416.0
Eif6,16418.0
Itgb5,16419.0
Itgb6,16420.0
Itgb7,16421.0
Cd47,16423.0
Itih1,16424.0
Itih2,16425.0
Itih3,16426.0
Itih4,16427.0
Itk,16428.0
Itln1,16429.0
Stt3a,16430.0
Itm2a,16431.0
Itm2b,16432.0
Cuzd1,16433.0
Itpa,16434.0
Itpr1,16438.0
Itpr2,16439.0
Itpr3,16440.0
Itsn1,16443.0
Jag1,16449.0
Jag2,16450.0
Jak1,16451.0
Jak2,16452.0
Jak3,16453.0
F11r,16456.0
Atcay,16467.0
Jarid2,16468.0
Jrk,16469.0
Ush1g,16470.0
Ajuba,16475.0
Jun,16476.0
Junb,16477.0
Jund,16478.0
Jup,16480.0
Kcna1,16485.0
Kcna2,16490.0
Kcna3,16491.0
Kcna4,16492.0
Kcna5,16493.0
Kcna6,16494.0
Kcna7,16495.0
Kcnab1,16497.0
Kcnab2,16498.0
Kcnab3,16499.0
Kcnb1,16500.0
Kcnc1,16502.0
Kcnc3,16504.0
Kcnd1,16506.0
Kcnd2,16508.0
Kcnh1,16510.0
Kcnh2,16511.0
Kcnh3,16512.0
Kcnj10,16513.0
Kcnj11,16514.0
Kcnj12,16515.0
Kcnj15,16516.0
Kcnj16,16517.0
Kcnj2,16518.0
Kcnj3,16519.0
Kcnj4,16520.0
Kcnj5,16521.0
Kcnj6,16522.0
Kcnj8,16523.0
Kcnj9,16524.0
Kcnk1,16525.0
Kcnk2,16526.0
Kcnk4,16528.0
Kcnk5,16529.0
Kcnk7,16530.0
Kcnma1,16531.0
Kcnu1,16532.0
Kcnmb1,16533.0
Kcnn4,16534.0
Kcnq1,16535.0
Kcnq2,16536.0
Kcns2,16539.0
Napsa,16541.0
Kdr,16542.0
Mdfic,16543.0
Kera,16545.0
Khk,16548.0
Khsrp,16549.0
Kif11,16551.0
Kif12,16552.0
Kif13a,16553.0
Kif13b,16554.0
Kif16b,16558.0
Kif17,16559.0
Kif1a,16560.0
Kif1b,16561.0
Kif1c,16562.0
Kif2a,16563.0
Kif21a,16564.0
Kif21b,16565.0
Kif3a,16568.0
Kif3b,16569.0
Kif3c,16570.0
Kif4,16571.0
Kif5a,16572.0
Kif5b,16573.0
Kif5c,16574.0
Kif7,16576.0
Kif9,16578.0
Kifap3,16579.0
Kifc5b,16580.0
Kifc2,16581.0
Kifc3,16582.0
Kin,16588.0
Uhmk1,16589.0
Kit,16590.0
Kl,16591.0
Fabp5,16592.0
Klc1,16593.0
Klc2,16594.0
Klf1,16596.0
Klf12,16597.0
Klf2,16598.0
Klf3,16599.0
Klf4,16600.0
Klf9,16601.0
Klk1b7-ps,
Klk1,16612.0
Klk1b16,16615.0
Klk1b26,16618.0
Klkb1,16621.0
Klk1b1,16623.0
Klk1b8,16624.0
Serpina3c,16625.0
Klra2,16633.0
Klra8,16639.0
Klrd1,16643.0
Kng1,16644.0
Kpna1,16646.0
Kpna2,16647.0
Kpna3,16648.0
Kpna4,16649.0
Kpna6,16650.0
Sspn,16651.0
Kras,16653.0
Hivep3,16656.0
Mafb,16658.0
Krt31,16660.0
Krt10,16661.0
Krt13,16663.0
Krt14,16664.0
Krt15,16665.0
Krt16,16666.0
Krt17,16667.0
Krt18,16668.0
Krt32,16670.0
Krt33b,16671.0
Krt34,16672.0
Krt36,16673.0
Krt27,16675.0
Krt1,16678.0
Krt84,16680.0
Krt2,16681.0
Krt4,16682.0
Krt6a,16687.0
Krt8,16691.0
Krtap13,16699.0
Krtap6-1,
Krtap6-2,
Krtap8-1,
Ksr1,16706.0
Ktn1,16709.0
Ky,16716.0
L1cam,16728.0
Lad1,16763.0
Aff3,16764.0
Stmn1,16765.0
Lag3,16768.0
Dsg4,16769.0
Lalba,16770.0
Lama1,16772.0
Lama3,16774.0
Lama4,16775.0
Lama5,16776.0
Lamb1,16777.0
Lamb2,16779.0
Lamb3,16780.0
Lamc2,16782.0
Lamp1,16783.0
Lamp2,16784.0
Rpsa,16785.0
Anpep,16790.0
Laptm5,16792.0
Large,16795.0
Lasp1,16796.0
Lat,16797.0
Lats1,16798.0
Arhgef2,16800.0
Arhgef1,16801.0
Lbp,16803.0
Lbx1,16814.0
Lbx2,16815.0
Lcat,16816.0
Lck,16818.0
Lcn2,16819.0
Lcn4,16821.0
Lcp2,16822.0
Ldb1,16825.0
Ldb2,16826.0
Ldha,16828.0
Ldhc,16833.0
Cog1,16834.0
Ldlr,16835.0
Lect1,16840.0
Lect2,16841.0
Lef1,16842.0
Lep,16846.0
Lepr,16847.0
Lfng,16848.0
Lgals1,16852.0
Lgals3,16854.0
Lgals4,16855.0
Lgals7,16858.0
Lgals9,16859.0
Eif2d,16865.0
Lhx1,16869.0
Lhx2,16870.0
Lhx3,16871.0
Lhx4,16872.0
Lhx5,16873.0
Lhx6,16874.0
Lhx8,16875.0
Lhx9,16876.0
Lif,16878.0
Lifr,16880.0
Lig1,16881.0
Lig3,16882.0
Limk2,16886.0
Lipa,16889.0
Lipe,16890.0
Lipg,16891.0
Llgl1,16897.0
Rps2,16898.0
Lmna,16905.0
Lmnb1,16906.0
Lmnb2,16907.0
Lmo2,16909.0
Lmo4,16911.0
Psmb9,16912.0
Psmb8,16913.0
Lmx1b,16917.0
Mycl,16918.0
Phyh,16922.0
Lnx1,16924.0
Lor,16939.0
Lox,16948.0
Loxl1,16949.0
Loxl3,16950.0
Anxa1,16952.0
Lpl,16956.0
Xcl1,16963.0
Zbtb7a,16969.0
Lrmp,16970.0
Lrp1,16971.0
Lrp5,16973.0
Lrp6,16974.0
Lrp8,16975.0
Lrpap1,16976.0
Lrrc23,16977.0
Lrrfip1,16978.0
Lrrn1,16979.0
Lrrn2,16980.0
Lrrn3,16981.0
Lsp1,16985.0
Lss,16987.0
Lst1,16988.0
Lta,16992.0
Lta4h,16993.0
Ltb,16994.0
Ltb4r1,16995.0
Ltbp2,16997.0
Ltbp3,16998.0
Ltbr,17000.0
Ltc4s,17001.0
Ltf,17002.0
Ltk,17005.0
Lum,17022.0
Alad,17025.0
Lxn,17035.0
Klrb1c,17059.0
Blnk,17060.0
Muc13,17063.0
Cd93,17064.0
Ly6c1,17067.0
Ly6d,17068.0
Ly6e,17069.0
Epcam,17075.0
Ly75,17076.0
Cd180,17079.0
Il1rl1,17082.0
Tmed1,17083.0
Ly86,17084.0
Ly9,17085.0
Ncr1,17086.0
Ly96,17087.0
Lyar,17089.0
Lyl1,17095.0
Lyn,17096.0
Lyst,17101.0
Lyz2,17105.0
Lyz1,17110.0
Tm4sf1,17112.0
M6pr,17113.0
Mab21l1,17116.0
Amacr,17117.0
Marcks,17118.0
Mxd1,17119.0
Mad1l1,17120.0
Mxd3,17121.0
Mxd4,17122.0
Madcam1,17123.0
Smad1,17125.0
Smad2,17126.0
Smad3,17127.0
Smad4,17128.0
Smad5,17129.0
Smad6,17130.0
Smad7,17131.0
Maff,17133.0
Mafg,17134.0
Mafk,17135.0
Mag,17136.0
Magea4,17140.0
Mageb3,17147.0
Mfap2,17150.0
Ccndbp1,17151.0
Mak,17152.0
Mal,17153.0
Man1a,17155.0
Man1a2,17156.0
Man2a1,17158.0
Man2b1,17159.0
Man2b2,17160.0
Maoa,17161.0
Mapkapk2,17164.0
Mapkapk5,17165.0
Marco,17167.0
Nprl3,17168.0
Mark3,17169.0
Mas1,17171.0
Ascl1,17172.0
Ascl2,17173.0
Masp1,17174.0
Masp2,17175.0
Fxyd3,17178.0
Matk,17179.0
Matn1,17180.0
Matn2,17181.0
Matn3,17182.0
Matn4,17183.0
Matr3,17184.0
Max,17187.0
Maz,17188.0
Mb,17189.0
Mbd1,17190.0
Mbd2,17191.0
Mbd3,17192.0
Mbd4,17193.0
Mbl1,17194.0
Mbl2,17195.0
Mbp,17196.0
Mc1r,17199.0
Mc2r,17200.0
Mc3r,17201.0
Mc4r,17202.0
Mc5r,17203.0
Mcf2l,17207.0
Mcl1,17210.0
Mcm3,17215.0
Mcm2,17216.0
Mcm4,17217.0
Mcm5,17218.0
Mcm6,17219.0
Mcm7,17220.0
Cd46,17221.0
Anapc1,17222.0
Mcpt1,17224.0
Mcpt2,17225.0
Mcpt4,17227.0
Cma1,17228.0
Tpsb2,17229.0
Tpsab1,100503895.0
Mcpt8,17231.0
Mcpt9,17232.0
Smcp,17235.0
Mgrn1,17237.0
Mdfi,17240.0
Mdk,17242.0
Mdm1,17245.0
Mdm2,17246.0
Mdm4,17248.0
Abcc1,17250.0
Rdh11,17252.0
Slc3a2,17254.0
Mea1,17256.0
Mecp2,17257.0
Mef2a,17258.0
Mef2b,17259.0
Mef2c,17260.0
Mef2d,17261.0
Meg3,17263.0
Meis1,17268.0
Rab8a,17274.0
Mela,17276.0
Melk,17279.0
Fyco1,17281.0
Men1,17283.0
Meox1,17285.0
Meox2,17286.0
Mep1a,17287.0
Mep1b,17288.0
Mertk,17289.0
Mesp1,17292.0
Mesp2,17293.0
Mest,17294.0
Met,17295.0
Mettl1,17299.0
